drone_id,package_weight,package_length,package_width,package_height,package_destination_city,package_destination_country,package_origin_country,package_delivery_date,package_value,package_insurance,drone_cost,drone_manufacture,drone_model
988,340.1,48.54,15.66,55.38,Castleknock,Ireland,Ireland,04-11-2012,Euro,TRUE,8099,Yuneec,Yuneec Typhoon H Pro
989,153.12,96.48,81.22,39.49,Askeaton,Ireland,Ireland,1/18/2015,Euro,FALSE,4780,Hubsan,DJI Phantom 4
990,50.18,87.63,24.37,11.56,Oranmore,Ireland,Ireland,10-06-2014,Euro,TRUE,8244,Potensic,DJI Phantom 4
991,89.56,38.7,69.81,83.53,Thomastown,Ireland,Ireland,3/14/2013,Euro,FALSE,1190,DJI,Yuneec Typhoon H Pro
992,36.13,21.29,10.86,83.94,Tallaght,Ireland,Ireland,6/13/2014,Euro,TRUE,6011,Yuneec,Yuneec Typhoon H Pro
993,454.78,83.75,28.84,49.09,Athlone,Ireland,Ireland,7/21/2015,Euro,FALSE,7339,JJRC,Yuneec Typhoon H Pro
994,71.58,39.52,72.54,75.73,Ballisodare,Ireland,Ireland,11-01-2014,Euro,TRUE,5086,JJRC,Yuneec Typhoon H Pro
995,498.85,74.17,66.29,90.63,Booterstown,Ireland,Ireland,3/29/2013,Euro,TRUE,515,UDI,DJI Mavic Pro
996,453.42,40.28,73.13,12.04,Dungloe,Ireland,Ireland,09-08-2012,Euro,FALSE,2928,UDI,Parrot Bebop 2
997,130.53,83.86,87.66,4.95,Rathdrum,Ireland,Ireland,02-05-2013,Euro,TRUE,6664,Syma,Yuneec Typhoon H Pro
998,95.87,71.26,1.44,48.33,Dalkey,Ireland,Ireland,10-05-2015,Euro,FALSE,2982,Potensic,Parrot Bebop 2
999,123.32,2.55,81.87,17.17,Enniskerry,Ireland,Ireland,4/27/2016,Euro,TRUE,2415,Yuneec,DJI Inspire 2
1000,464.49,25.51,12.02,67.94,Listowel,Ireland,Ireland,06-12-2015,Euro,TRUE,7842,3DR,DJI Inspire 2
1,169.82,44.31,31.51,88.23,Edgeworthstown,Ireland,Ireland,5/24/2017,Euro,TRUE,6138,Autel Robotics,DJI Mavic Pro
2,376.82,49.85,25.98,14.47,Balally,Ireland,Ireland,04-09-2012,Euro,FALSE,5456,UDI,Yuneec Typhoon H Pro
3,11.78,19.86,25.05,29.09,Enniskerry,Ireland,Ireland,06-03-2015,Euro,TRUE,2013,Potensic,DJI Mavic Pro
4,349.53,19.88,28.1,2.84,Blessington,Ireland,Ireland,04-01-2014,Euro,TRUE,9336,3DR,Yuneec Typhoon H Pro
5,436.52,58.59,84.42,46.16,Thomastown,Ireland,Ireland,6/20/2014,Euro,FALSE,3333,Hubsan,DJI Mavic Pro
6,461.22,74.53,36.22,18.52,Rathwire,Ireland,Ireland,04-11-2017,Euro,TRUE,9053,Potensic,Yuneec Typhoon H Pro
7,394.73,8.55,53.07,61,Ballymahon,Ireland,Ireland,07-03-2013,Euro,FALSE,5144,JJRC,DJI Phantom 4
8,434.75,65.19,11.05,9.69,Gort,Ireland,Ireland,07-01-2014,Euro,FALSE,9471,Potensic,DJI Inspire 2
9,203.22,70.92,6.38,21.41,Athy,Ireland,Ireland,8/15/2012,Euro,FALSE,3931,DJI,DJI Mavic Pro
10,316.64,83.54,24.12,94.72,Athy,Ireland,Ireland,10-09-2016,Euro,FALSE,1529,Yuneec,DJI Mavic Pro
11,354.74,77.25,41.04,35.04,Foxrock,Ireland,Ireland,10/20/2013,Euro,TRUE,1003,3DR,DJI Phantom 4
12,285.46,24.67,7.75,55.59,Monkstown,Ireland,Ireland,03-05-2013,Euro,FALSE,5054,Hubsan,Parrot Bebop 2
13,195.32,42.79,36.41,97.6,Rathwire,Ireland,Ireland,10/13/2015,Euro,TRUE,3567,Holy Stone,DJI Phantom 4
14,50.8,14.01,41.39,86.19,Stradbally,Ireland,Ireland,6/25/2016,Euro,FALSE,6269,3DR,DJI Phantom 4
15,209.79,59.79,17.31,89.05,Enniskerry,Ireland,Ireland,7/24/2016,Euro,TRUE,893,DJI,DJI Inspire 2
16,153.8,48.5,14.76,96.56,Moville,Ireland,Ireland,9/16/2012,Euro,FALSE,1127,3DR,DJI Phantom 4
17,264.96,72.34,83.57,91.7,Glasnevin,Ireland,Ireland,11/24/2012,Euro,FALSE,7650,Holy Stone,Parrot Bebop 2
18,100.29,90.16,21.87,46.7,Birr,Ireland,Ireland,06-08-2012,Euro,FALSE,1967,Hubsan,Yuneec Typhoon H Pro
19,233.6,29.41,32.45,81.95,Dundrum,Ireland,Ireland,04-03-2016,Euro,TRUE,4607,Syma,DJI Mavic Pro
20,179.65,5.95,43.48,23.59,Daingean,Ireland,Ireland,10/23/2015,Euro,TRUE,9628,UDI,DJI Mavic Pro
21,308.04,44.53,44.81,52.01,Oughterard,Ireland,Ireland,12/16/2015,Euro,FALSE,3256,Parrot,DJI Inspire 2
22,448.85,87.79,70.42,38.28,Dundrum,Ireland,Ireland,2/13/2014,Euro,TRUE,5942,Yuneec,Yuneec Typhoon H Pro
23,379.21,22.58,14.08,10.4,Carrigtwohill,Ireland,Ireland,1/22/2013,Euro,FALSE,7287,3DR,DJI Phantom 4
24,210.61,94.64,40.02,47.59,Dunleer,Ireland,Ireland,1/27/2015,Euro,FALSE,2938,JJRC,Parrot Bebop 2
25,330.25,85.22,52.27,96.71,Dalkey,Ireland,Ireland,08-07-2012,Euro,FALSE,5531,Parrot,DJI Phantom 4
26,122.27,37.68,54.84,99.46,Sandyford,Ireland,Ireland,1/17/2012,Euro,TRUE,4299,3DR,DJI Mavic Pro
27,30.89,4.13,13.59,12.05,Crossmolina,Ireland,Ireland,2/29/2012,Euro,FALSE,9698,Syma,DJI Inspire 2
28,90.9,5.82,69.44,42.36,Cill Airne,Ireland,Ireland,02-04-2013,Euro,FALSE,2883,DJI,DJI Inspire 2
29,112.95,65.66,83.11,96.17,Tallaght,Ireland,Ireland,11/21/2012,Euro,FALSE,4626,Syma,DJI Inspire 2
30,83.75,56.62,78.71,62.1,Farranacoush,Ireland,Ireland,2/27/2016,Euro,FALSE,738,3DR,DJI Mavic Pro
31,306.55,60.39,26.34,83.36,Bagenalstown,Ireland,Ireland,3/31/2016,Euro,FALSE,6613,Parrot,Yuneec Typhoon H Pro
32,99.16,52.75,68.82,50.8,Naas,Ireland,Ireland,3/25/2017,Euro,TRUE,1695,Holy Stone,Yuneec Typhoon H Pro
33,355.44,58.89,94.86,93.67,Tralee,Ireland,Ireland,12/24/2013,Euro,FALSE,5489,Holy Stone,Yuneec Typhoon H Pro
34,356.1,93.44,92.73,8.76,Killumney,Ireland,Ireland,11-03-2016,Euro,TRUE,4991,Potensic,DJI Phantom 4
35,473.06,73.93,70.18,70.51,Swinford,Ireland,Ireland,09-09-2016,Euro,TRUE,5629,Syma,DJI Inspire 2
36,14.56,73.24,98.19,53.22,Athlone,Ireland,Ireland,6/19/2014,Euro,TRUE,2233,JJRC,DJI Phantom 4
37,82.21,82.34,93.13,48.71,Rathwire,Ireland,Ireland,2/18/2015,Euro,TRUE,9395,3DR,Yuneec Typhoon H Pro
38,265.71,35.39,49.09,98.47,Greystones,Ireland,Ireland,06-08-2014,Euro,TRUE,1663,Potensic,DJI Inspire 2
39,329.41,12.82,88.73,81.06,Trá Mhór,Ireland,Ireland,01-08-2013,Euro,TRUE,2612,Hubsan,Yuneec Typhoon H Pro
40,105.81,29.19,80.73,39.21,Aughrim,Ireland,Ireland,7/27/2012,Euro,FALSE,9422,DJI,DJI Mavic Pro
41,73.38,77.22,70.45,69.97,Castleblayney,Ireland,Ireland,7/19/2017,Euro,FALSE,7663,Syma,DJI Phantom 4
42,46.79,28.07,39.87,66.8,Monkstown,Ireland,Ireland,3/17/2015,Euro,TRUE,9402,Autel Robotics,Parrot Bebop 2
43,187.52,83.94,68.13,99.43,Cloyne,Ireland,Ireland,12-07-2012,Euro,FALSE,9922,DJI,DJI Inspire 2
44,229.12,28.08,34.75,6.16,Sutton,Ireland,Ireland,10/29/2013,Euro,TRUE,9222,Potensic,DJI Mavic Pro
45,479.26,91.82,26.21,65.71,Donabate,Ireland,Ireland,5/21/2014,Euro,FALSE,850,Hubsan,Yuneec Typhoon H Pro
46,251.41,20.65,10.29,40.28,Nenagh,Ireland,Ireland,05-08-2014,Euro,TRUE,4628,Holy Stone,DJI Phantom 4
47,438.45,86.11,90.86,30.67,Prosperous,Ireland,Ireland,05-06-2016,Euro,FALSE,6532,Potensic,Parrot Bebop 2
48,389.32,15.96,58.45,86.46,Ballyjamesduff,Ireland,Ireland,3/27/2015,Euro,TRUE,2566,Autel Robotics,Parrot Bebop 2
49,307.16,4.2,32.61,94.97,Moate,Ireland,Ireland,04-06-2013,Euro,TRUE,1919,DJI,DJI Mavic Pro
50,135.72,22.9,56.53,72.27,Ballivor,Ireland,Ireland,06-03-2016,Euro,TRUE,2397,Potensic,Yuneec Typhoon H Pro
51,330.5,73.06,13.32,78.27,Aughrim,Ireland,Ireland,7/14/2016,Euro,FALSE,6309,Parrot,Parrot Bebop 2
52,271.65,1.89,4.98,64.4,Longford,Ireland,Ireland,09-04-2013,Euro,TRUE,1459,3DR,Yuneec Typhoon H Pro
53,112.12,32.17,36.63,79.19,Castleblayney,Ireland,Ireland,2/26/2013,Euro,FALSE,6406,Autel Robotics,Yuneec Typhoon H Pro
54,133.47,66.98,75.38,21.1,Blarney,Ireland,Ireland,1/29/2017,Euro,TRUE,8437,Parrot,DJI Phantom 4
55,353,79.87,20.55,80.51,Carrigaline,Ireland,Ireland,10/20/2016,Euro,FALSE,7936,Parrot,Parrot Bebop 2
56,247.96,89.81,45.65,34.34,Old Kilcullen,Ireland,Ireland,11/26/2013,Euro,TRUE,1258,DJI,DJI Phantom 4
57,62.37,74.75,9.45,47.49,Loughrea,Ireland,Ireland,8/15/2015,Euro,FALSE,1455,DJI,DJI Inspire 2
58,119.15,69.32,48.16,89.36,Cluain Meala,Ireland,Ireland,12/25/2015,Euro,TRUE,5212,Holy Stone,DJI Phantom 4
59,97.74,18.37,5.07,62.14,Ballyhaunis,Ireland,Ireland,11/23/2017,Euro,FALSE,9439,Hubsan,Parrot Bebop 2
60,164.71,99.18,21.24,32.59,Cashel,Ireland,Ireland,10/28/2014,Euro,FALSE,5907,UDI,DJI Inspire 2
61,14.53,60.5,61.49,51.14,Donnybrook,Ireland,Ireland,01-07-2017,Euro,FALSE,9070,Potensic,DJI Phantom 4
62,37.84,83.96,29.41,99.24,Navan,Ireland,Ireland,11-03-2014,Euro,TRUE,9653,Hubsan,DJI Phantom 4
63,90.33,17.77,72.54,11.17,Rathwire,Ireland,Ireland,1/18/2017,Euro,TRUE,9355,DJI,DJI Mavic Pro
64,159.68,81.92,98.86,95.57,Tuam,Ireland,Ireland,5/14/2013,Euro,FALSE,4667,3DR,Yuneec Typhoon H Pro
65,84.45,18.71,70.22,47.71,Bailieborough,Ireland,Ireland,06-01-2016,Euro,FALSE,4031,Hubsan,Parrot Bebop 2
66,420.95,94.81,55.55,11.84,Clones,Ireland,Ireland,09-10-2017,Euro,TRUE,3599,JJRC,DJI Mavic Pro
67,322.15,5.43,90.82,51.47,Belmullet,Ireland,Ireland,11/13/2015,Euro,TRUE,8443,Yuneec,DJI Mavic Pro
68,367.56,25.42,66.57,1.83,Cavan,Ireland,Ireland,06-03-2012,Euro,FALSE,5395,JJRC,DJI Phantom 4
69,97.68,19.7,60.84,70.6,Leixlip,Ireland,Ireland,5/23/2013,Euro,FALSE,5667,UDI,Parrot Bebop 2
70,124.57,36.1,35.49,14.17,Ballinteer,Ireland,Ireland,1/31/2017,Euro,FALSE,9688,Syma,Parrot Bebop 2
71,189.01,64.75,48.65,32.37,Dunmanway,Ireland,Ireland,08-07-2012,Euro,TRUE,4434,Holy Stone,DJI Inspire 2
72,47.53,64.2,87.5,71.57,Dromiskin,Ireland,Ireland,6/20/2013,Euro,FALSE,1495,Syma,Parrot Bebop 2
73,119.7,73.95,34.59,71.33,Sallins,Ireland,Ireland,06-09-2012,Euro,FALSE,2211,Parrot,DJI Inspire 2
74,356.02,78.85,83.99,30.25,Monasterevin,Ireland,Ireland,11/20/2014,Euro,TRUE,6967,Holy Stone,Yuneec Typhoon H Pro
75,95.27,98.28,39.44,38.55,Bundoran,Ireland,Ireland,11-10-2013,Euro,FALSE,8035,3DR,Yuneec Typhoon H Pro
76,235.89,83.85,16.89,18,Bagenalstown,Ireland,Ireland,4/18/2012,Euro,FALSE,9241,Yuneec,Parrot Bebop 2
77,480.02,15.6,1.43,9.52,Charlesland,Ireland,Ireland,02-12-2015,Euro,FALSE,1526,Potensic,Parrot Bebop 2
78,464.43,4.08,38.83,28.1,Kingscourt,Ireland,Ireland,06-11-2016,Euro,FALSE,8181,Parrot,Parrot Bebop 2
79,180.23,85.78,70.13,87.44,Cloyne,Ireland,Ireland,04-03-2014,Euro,TRUE,3067,Autel Robotics,DJI Inspire 2
80,11.49,90.66,50.61,35.57,Clogherhead,Ireland,Ireland,12-05-2016,Euro,FALSE,3125,Autel Robotics,DJI Phantom 4
81,73.76,31.34,31.23,45.63,Cluain Meala,Ireland,Ireland,09-02-2016,Euro,FALSE,2508,Parrot,DJI Inspire 2
82,36.37,76.97,17.95,30.26,Tullamore,Ireland,Ireland,4/16/2016,Euro,TRUE,5716,3DR,DJI Phantom 4
83,307.45,69.41,40.8,93.9,Fairview,Ireland,Ireland,7/16/2014,Euro,TRUE,2038,Hubsan,DJI Phantom 4
84,249.97,82.33,21.1,67.09,Navan,Ireland,Ireland,5/19/2016,Euro,TRUE,9734,3DR,DJI Phantom 4
85,290.13,21.57,45.21,68.78,Askeaton,Ireland,Ireland,2/13/2016,Euro,TRUE,7903,UDI,DJI Phantom 4
86,43.31,93.93,99.04,74.53,Booterstown,Ireland,Ireland,1/17/2012,Euro,TRUE,3122,3DR,DJI Phantom 4
87,300.92,30.9,88.18,7.64,Loughrea,Ireland,Ireland,11/23/2016,Euro,FALSE,2039,Holy Stone,Yuneec Typhoon H Pro
88,119.65,85.07,71.76,53.22,Eadestown,Ireland,Ireland,11-03-2017,Euro,FALSE,2414,Potensic,Parrot Bebop 2
89,123.42,79.66,84.96,21.24,Castlemartyr,Ireland,Ireland,8/25/2017,Euro,FALSE,2304,Hubsan,DJI Phantom 4
90,440.87,43.66,69.59,10.35,Prosperous,Ireland,Ireland,11/19/2014,Euro,TRUE,3212,Hubsan,DJI Mavic Pro
91,377.51,3.61,20.75,95.64,Watergrasshill,Ireland,Ireland,1/31/2012,Euro,TRUE,891,UDI,Yuneec Typhoon H Pro
92,54.19,51.44,37.77,34.99,Caherconlish,Ireland,Ireland,12-09-2014,Euro,FALSE,4197,3DR,DJI Inspire 2
93,130.54,23.72,74.19,73.21,Athlone,Ireland,Ireland,04-10-2014,Euro,TRUE,3441,JJRC,Parrot Bebop 2
94,466.43,3.54,18.24,16.9,Clonskeagh,Ireland,Ireland,07-05-2014,Euro,FALSE,9882,UDI,DJI Mavic Pro
95,110.14,68.04,65.18,59.06,Kilcullen,Ireland,Ireland,1/20/2015,Euro,TRUE,2245,JJRC,DJI Mavic Pro
96,105.98,86.14,95.76,2.09,Monasterevin,Ireland,Ireland,4/25/2016,Euro,FALSE,5696,Potensic,Parrot Bebop 2
97,200.49,15.38,57.57,63.72,Dún Laoghaire,Ireland,Ireland,3/15/2014,Euro,TRUE,1919,Yuneec,DJI Mavic Pro
98,359.4,54.11,55.57,30.74,Charlesland,Ireland,Ireland,09-05-2014,Euro,FALSE,4151,Syma,Yuneec Typhoon H Pro
99,162.44,23.57,26.02,6.88,Kanturk,Ireland,Ireland,04-04-2013,Euro,TRUE,5346,Autel Robotics,Parrot Bebop 2
100,302.25,66.22,3.35,41.59,Enniskerry,Ireland,Ireland,3/29/2016,Euro,FALSE,335,3DR,DJI Phantom 4
101,167.11,4.21,92.31,24.55,Castlepollard,Ireland,Ireland,10-05-2014,Euro,FALSE,5928,JJRC,DJI Phantom 4
102,71.7,89.81,75.35,90.98,Newmarket on Fergus,Ireland,Ireland,10/22/2016,Euro,FALSE,7308,Yuneec,DJI Phantom 4
103,443.96,37.75,61.07,82.26,Granard,Ireland,Ireland,5/26/2013,Euro,TRUE,1201,Potensic,DJI Inspire 2
104,248.62,85.42,79.85,28.43,Muff,Ireland,Ireland,6/21/2012,Euro,FALSE,6348,Potensic,DJI Mavic Pro
105,320.91,18.88,13.12,15.51,Shankill,Ireland,Ireland,11/13/2015,Euro,TRUE,2729,Parrot,DJI Inspire 2
106,228.34,44.16,80.43,1.68,Dromiskin,Ireland,Ireland,10-02-2014,Euro,TRUE,3550,Holy Stone,Yuneec Typhoon H Pro
107,388.09,55.98,8.3,85.08,Crossmolina,Ireland,Ireland,8/25/2016,Euro,TRUE,7607,Autel Robotics,DJI Inspire 2
108,419.51,90.92,29.58,96.14,Dublin,Ireland,Ireland,06-03-2016,Euro,TRUE,9614,JJRC,DJI Mavic Pro
109,191.52,63.91,62.47,68.32,Dalkey,Ireland,Ireland,8/24/2013,Euro,FALSE,6832,Yuneec,DJI Inspire 2
110,306.84,87.22,13.65,44.72,Donnycarney,Ireland,Ireland,02-06-2014,Euro,FALSE,3731,UDI,DJI Phantom 4
111,323.35,72.4,53.08,64.57,Moville,Ireland,Ireland,10/19/2017,Euro,FALSE,3268,JJRC,DJI Inspire 2
112,486.24,99.89,31.94,98.55,Aughrim,Ireland,Ireland,1/18/2017,Euro,FALSE,9821,UDI,DJI Phantom 4
113,222.8,55.72,35.92,16.56,Cluain Meala,Ireland,Ireland,6/30/2015,Euro,FALSE,5981,UDI,DJI Mavic Pro
114,335.37,15.58,43.12,62.49,Tower,Ireland,Ireland,11-04-2014,Euro,TRUE,2980,JJRC,Yuneec Typhoon H Pro
115,295.47,98.07,50.74,53.09,Caherconlish,Ireland,Ireland,10/29/2017,Euro,FALSE,9713,Holy Stone,Yuneec Typhoon H Pro
116,13.46,25.78,62.08,92.69,Bayside,Ireland,Ireland,08-12-2017,Euro,TRUE,408,Syma,DJI Phantom 4
117,89.97,38.02,71.5,48.98,Donnycarney,Ireland,Ireland,2/22/2014,Euro,TRUE,7075,UDI,Parrot Bebop 2
118,47.55,16.26,42.28,18.51,Greystones,Ireland,Ireland,4/19/2014,Euro,FALSE,2400,Parrot,DJI Phantom 4
119,242.18,88.78,59.56,54.21,Bagenalstown,Ireland,Ireland,9/20/2014,Euro,TRUE,7870,3DR,DJI Phantom 4
120,168.52,48.5,66.93,80.37,Ballymun,Ireland,Ireland,03-12-2017,Euro,TRUE,9152,DJI,DJI Inspire 2
121,247.65,51.86,47.88,64.15,Trá Mhór,Ireland,Ireland,10/14/2013,Euro,TRUE,3106,Holy Stone,Yuneec Typhoon H Pro
122,140.04,99.14,47.45,47.38,Charlesland,Ireland,Ireland,12/25/2016,Euro,FALSE,147,Yuneec,DJI Phantom 4
123,174.88,74.17,51.3,79.81,Naas,Ireland,Ireland,3/22/2012,Euro,FALSE,7076,Hubsan,Yuneec Typhoon H Pro
124,83.71,96.8,81.91,90.53,Prosperous,Ireland,Ireland,8/19/2017,Euro,TRUE,7519,Syma,DJI Phantom 4
125,470.4,30.52,48.22,55.52,Ratoath,Ireland,Ireland,2/20/2014,Euro,TRUE,5840,3DR,Yuneec Typhoon H Pro
126,239.93,73.24,49.88,21.08,Glasnevin,Ireland,Ireland,01-04-2013,Euro,TRUE,2316,Hubsan,DJI Inspire 2
127,243.32,48.3,17.05,39.84,Mullagh,Ireland,Ireland,10-11-2014,Euro,FALSE,1923,Parrot,Parrot Bebop 2
128,214.06,79.73,29.73,69.97,Monaghan,Ireland,Ireland,06-06-2014,Euro,FALSE,726,UDI,Yuneec Typhoon H Pro
129,475.48,88.15,61.94,93.07,Longford,Ireland,Ireland,12/20/2012,Euro,TRUE,854,Potensic,DJI Inspire 2
130,430.91,10.34,55.33,34.57,Balrothery,Ireland,Ireland,4/15/2014,Euro,TRUE,265,DJI,Parrot Bebop 2
131,498.59,28,70.08,31.63,Bantry,Ireland,Ireland,1/15/2017,Euro,FALSE,6214,JJRC,DJI Mavic Pro
132,235.5,68.57,68.08,40.25,Kiltamagh,Ireland,Ireland,6/20/2017,Euro,TRUE,9647,Autel Robotics,Parrot Bebop 2
133,88.15,87.1,45.05,76.91,Kiltamagh,Ireland,Ireland,11-07-2013,Euro,TRUE,739,Potensic,DJI Mavic Pro
134,467.75,67.4,91.73,29.59,Cluain Meala,Ireland,Ireland,09-08-2014,Euro,FALSE,1984,Syma,DJI Inspire 2
135,329.09,93.74,65.48,59.74,Blarney,Ireland,Ireland,8/21/2012,Euro,FALSE,3505,Potensic,DJI Phantom 4
136,413.46,82.6,97.2,46.14,Athy,Ireland,Ireland,1/21/2013,Euro,TRUE,3244,Parrot,DJI Inspire 2
137,376.94,3.06,52.86,11.27,Lusk,Ireland,Ireland,8/17/2017,Euro,TRUE,7898,3DR,Parrot Bebop 2
138,434.8,60.52,98.84,83.21,Cavan,Ireland,Ireland,02-04-2013,Euro,TRUE,9002,Yuneec,Yuneec Typhoon H Pro
139,375.26,27,58.25,35.95,Arklow,Ireland,Ireland,7/31/2013,Euro,FALSE,9010,3DR,Parrot Bebop 2
140,160.32,86.35,74,97.84,Cashel,Ireland,Ireland,4/22/2015,Euro,TRUE,5899,Holy Stone,DJI Phantom 4
141,258.94,20.89,69.18,18.4,Kingscourt,Ireland,Ireland,9/16/2012,Euro,FALSE,1947,Autel Robotics,Yuneec Typhoon H Pro
142,226.26,92.86,18.25,82.83,Ballylinan,Ireland,Ireland,11/29/2017,Euro,FALSE,7791,Parrot,DJI Mavic Pro
143,431.63,37.18,99.76,87.33,Piltown,Ireland,Ireland,01-07-2016,Euro,FALSE,4394,Yuneec,DJI Mavic Pro
144,363.15,45.09,25.46,33.72,Carrigaline,Ireland,Ireland,8/15/2017,Euro,TRUE,2208,JJRC,Parrot Bebop 2
145,313.04,25.32,89.6,30.91,Cobh,Ireland,Ireland,11-07-2017,Euro,FALSE,332,JJRC,Parrot Bebop 2
146,369.45,88.27,15.27,92.7,Crumlin,Ireland,Ireland,8/13/2016,Euro,TRUE,4788,Parrot,DJI Inspire 2
147,230.2,58.13,74.39,46.06,Ballylinan,Ireland,Ireland,6/18/2012,Euro,FALSE,4864,Autel Robotics,DJI Mavic Pro
148,466.7,72.75,45,2.43,Templeogue,Ireland,Ireland,12-01-2017,Euro,FALSE,6410,Syma,Parrot Bebop 2
149,498.31,71.57,32.94,17.98,Newmarket on Fergus,Ireland,Ireland,02-09-2014,Euro,TRUE,5681,3DR,Yuneec Typhoon H Pro
150,247.25,90.42,42.41,32.74,Granard,Ireland,Ireland,03-06-2015,Euro,TRUE,4561,Parrot,DJI Inspire 2
151,339.22,81.16,89.76,97.66,Moville,Ireland,Ireland,9/19/2016,Euro,TRUE,8120,Potensic,Yuneec Typhoon H Pro
152,274.78,39.91,94.16,23.99,Ashbourne,Ireland,Ireland,06-04-2012,Euro,TRUE,5086,Autel Robotics,Parrot Bebop 2
153,344.28,47.75,6.74,80.8,Daingean,Ireland,Ireland,3/16/2013,Euro,TRUE,129,DJI,DJI Inspire 2
154,436.91,72.07,67.7,2.89,Thomastown,Ireland,Ireland,1/17/2017,Euro,TRUE,4611,DJI,DJI Phantom 4
155,331.48,52.54,41.08,64.63,Aughrim,Ireland,Ireland,8/28/2015,Euro,FALSE,4089,JJRC,Yuneec Typhoon H Pro
156,59.27,58.92,48.64,40.76,Swords,Ireland,Ireland,10/19/2017,Euro,TRUE,9628,Autel Robotics,DJI Inspire 2
157,425.08,33.59,81.7,3.8,Sutton,Ireland,Ireland,10/23/2014,Euro,FALSE,9018,JJRC,DJI Mavic Pro
158,143.07,3.14,73.82,74.99,Donabate,Ireland,Ireland,6/24/2015,Euro,FALSE,5199,JJRC,Yuneec Typhoon H Pro
159,121.19,46.47,37.26,84.4,Raheny,Ireland,Ireland,05-08-2013,Euro,FALSE,9645,Hubsan,DJI Phantom 4
160,324.29,58.2,30.11,59.79,Tuam,Ireland,Ireland,10/22/2012,Euro,FALSE,569,JJRC,Parrot Bebop 2
161,215.06,92.36,81.51,92.4,Kinsealy-Drinan,Ireland,Ireland,1/29/2013,Euro,TRUE,7002,JJRC,DJI Phantom 4
162,415.33,89.83,18.72,18.86,Ferbane,Ireland,Ireland,07-02-2015,Euro,FALSE,2083,Syma,DJI Phantom 4
163,150.35,52.73,59.04,60.39,Sallins,Ireland,Ireland,1/18/2016,Euro,FALSE,3178,Yuneec,DJI Phantom 4
164,430.62,94.1,24.5,13.05,Ballyhaunis,Ireland,Ireland,7/30/2015,Euro,TRUE,121,Yuneec,DJI Mavic Pro
165,123.53,92.71,58.87,93.79,Adare,Ireland,Ireland,12/25/2013,Euro,FALSE,2532,3DR,DJI Inspire 2
166,304.35,89.97,70,9.48,Killumney,Ireland,Ireland,12/26/2015,Euro,FALSE,9509,Potensic,Parrot Bebop 2
167,423.33,37.78,5.72,73.03,Beaumont,Ireland,Ireland,03-03-2014,Euro,FALSE,1911,UDI,DJI Inspire 2
168,112.39,50.07,47.35,7.64,Ballymun,Ireland,Ireland,4/22/2016,Euro,FALSE,5309,DJI,Yuneec Typhoon H Pro
169,266.27,17.9,64.07,40.39,Oranmore,Ireland,Ireland,2/27/2014,Euro,TRUE,559,Potensic,DJI Inspire 2
170,36,32.37,32.64,80.28,Loughrea,Ireland,Ireland,7/28/2016,Euro,TRUE,881,3DR,Parrot Bebop 2
171,213.89,62.39,32.96,42.84,Ballybofey,Ireland,Ireland,06-01-2015,Euro,FALSE,8957,Holy Stone,DJI Phantom 4
172,162.43,75.56,13.61,21.47,Farranacoush,Ireland,Ireland,08-12-2016,Euro,FALSE,2768,JJRC,DJI Mavic Pro
173,257.81,7.79,88.6,79.77,Kilmacanoge,Ireland,Ireland,11-06-2013,Euro,FALSE,4418,Holy Stone,Parrot Bebop 2
174,323.91,20.75,7.84,5.83,Gort,Ireland,Ireland,2/14/2015,Euro,TRUE,9389,Holy Stone,DJI Mavic Pro
175,21.26,46.28,99.27,83.79,Clondalkin,Ireland,Ireland,9/18/2017,Euro,TRUE,3722,Hubsan,Yuneec Typhoon H Pro
176,444.23,8.31,36.98,72.29,Cill Airne,Ireland,Ireland,4/15/2012,Euro,FALSE,7796,JJRC,Parrot Bebop 2
177,28.8,48.45,83.91,29.83,Monasterevin,Ireland,Ireland,8/20/2013,Euro,FALSE,1703,Hubsan,DJI Mavic Pro
178,109.27,89.07,30.03,80.94,Kilkenny,Ireland,Ireland,12/22/2012,Euro,TRUE,715,UDI,DJI Inspire 2
179,263.28,20.66,23.62,41.09,Moate,Ireland,Ireland,1/13/2017,Euro,TRUE,8121,UDI,DJI Phantom 4
180,86.21,56.66,90.84,77.06,Tralee,Ireland,Ireland,7/29/2012,Euro,TRUE,9778,Potensic,Yuneec Typhoon H Pro
181,119.77,76.83,7.13,27.3,Malahide,Ireland,Ireland,4/22/2015,Euro,FALSE,139,DJI,Yuneec Typhoon H Pro
182,132.41,92.28,77.41,68.66,Aghada,Ireland,Ireland,7/24/2016,Euro,FALSE,8688,Holy Stone,DJI Inspire 2
183,104.91,44.71,91.95,61.39,Oughterard,Ireland,Ireland,5/29/2016,Euro,FALSE,8251,Holy Stone,DJI Mavic Pro
184,130.94,3.87,10.6,97.85,Cloyne,Ireland,Ireland,10-09-2015,Euro,TRUE,2082,Syma,DJI Mavic Pro
185,370.52,16.92,11.21,55.23,Swords,Ireland,Ireland,04-07-2015,Euro,FALSE,2626,JJRC,DJI Mavic Pro
186,118.11,97.22,69.42,16.98,Arklow,Ireland,Ireland,9/18/2017,Euro,TRUE,3764,Yuneec,Parrot Bebop 2
187,249.7,61.8,99.99,80.09,Shankill,Ireland,Ireland,1/23/2013,Euro,TRUE,8595,Autel Robotics,DJI Phantom 4
